gen;fitness;n_species;p_isomorphisms;unique_fitness;entropy;total_gen_markers;active_gen_markers;inactive_gen_markers;avg_delta;std_delta
0;0.53125;90;115;4;0.507444031553694;37658;3595;35320;0.723440272503971;0.096416822967931
1;0.53125;57;125;3;0.357098144993738;34271;3707;31798;0.6962326943186773;0.098991365444962
2;0.53125;22;148;3;0.23596305204551152;27720;3422;25660;0.6373307872445301;0.09884548120904754
3;0.53125;11;147;3;0.2359630520455115;23661;3129;21831;0.6020711316776787;0.07633778469925229
4;0.53125;7;140;3;0.19890926864501218;20178;2886;18617;0.5804130897525154;0.05761781842269437
5;0.5625;6;146;4;0.20760629973620573;17879;2761;16450;0.588814217016669;0.05203733653182323
6;0.5625;2;137;4;0.21780788113130642;16321;2626;15068;0.5546030262605869;0.04142598354266845
7;0.5625;2;138;4;0.19408167429190362;15646;2612;14380;0.5436311328796555;0.03801905729318854
8;0.5625;1;133;4;0.16734977942658713;15050;2690;13761;0.5798614222663627;0.03418377738040512
9;0.5625;1;130;4;0.13533046139962115;14296;2533;13153;0.560933462212455;0.034128268551948185
10;0.5625;2;127;4;0.18219626222105523;13972;2495;12886;0.5399711585462318;0.04033118807133191
11;0.5625;1;125;4;0.1408402364039481;14197;2456;13079;0.546252899502037;0.030430898519049326
12;0.5625;1;129;4;0.15760772120073155;13891;2457;12796;0.5362340835370285;0.032540515786327044
13;0.5625;1;132;4;0.19894608130296282;14377;2518;13230;0.548584681720702;0.034824572528740966
14;0.5625;1;134;4;0.19657189928757668;14168;2458;13080;0.5397683451599792;0.034303768829361626
15;0.5625;1;131;5;0.23149108008981123;14256;2431;13217;0.5382127347236996;0.03439589425821
16;0.5625;1;130;4;0.19657189928757668;14654;2452;13478;0.5444061112985226;0.034931776891306804
17;0.5625;1;128;4;0.1993455431834023;14336;2442;13273;0.5382560917353992;0.03472522870580531
18;0.5625;1;127;4;0.18639599316127498;14509;2418;13427;0.5344834791427018;0.032131567446636394
19;0.5625;1;118;4;0.17285955443091405;13905;2376;12864;0.5581647271689343;0.03282809577052609
20;0.5625;1;123;4;0.2006555872475095;14364;2479;13204;0.5316527679031503;0.03285427485075082
21;0.5625;1;128;4;0.213599224580905;14295;2452;13192;0.5410683912740046;0.033065725690954686
22;0.5625;1;128;4;0.2787394145277502;14264;2464;13141;0.5115198751997158;0.03454546410775247
23;0.5625;1;139;4;0.22842796925952077;14240;2493;13141;0.582242893015122;0.03258624996057264
24;0.5625;1;127;4;0.2006555872475095;14135;2442;13051;0.5379724910382352;0.033266415597907696
25;0.5625;1;132;4;0.1551174962050585;13988;2459;12935;0.5554266052882278;0.036952179494112974
26;0.5625;1;128;4;0.22842796925952077;14040;2499;12903;0.5257016376192737;0.03374610696321873
27;0.5625;1;131;4;0.24588610908253233;13922;2493;12805;0.5247562327724941;0.03452269250474679
28;0.5625;1;130;4;0.18712504911447556;14321;2566;13082;0.5532051570371206;0.03145274806336985
29;0.5625;1;132;5;0.23564725020839442;14329;2526;13160;0.5532054654034241;0.03318784641217102
30;0.5625;1;130;4;0.1983650931920562;14536;2532;13352;0.5725273379471014;0.031681253551599425
31;0.5625;1;130;4;0.14235001140827505;14607;2527;13448;0.552937561887931;0.03419657621851195
32;0.5625;1;132;5;0.22139949364068526;14531;2540;13371;0.5575506174448679;0.03287929312316673
33;0.5625;1;135;4;0.15760772120073155;14442;2497;13266;0.5549246579929816;0.03402851833816995
34;0.5625;1;135;4;0.18712504911447556;14632;2485;13456;0.5425014082645;0.03355224626301615
35;0.5625;1;140;4;0.2658255237578566;14463;2432;13387;0.5480113531434667;0.032171805119589135
36;0.5625;1;139;4;0.2402956067910253;14435;2508;13271;0.5483852977543882;0.03497265198538726
37;0.5625;1;134;4;0.15760772120073155;14357;2454;13199;0.5352426357096255;0.03253093353961033
38;0.5625;1;131;4;0.2658255237578566;14152;2400;13037;0.5540002784131584;0.03183958157738889
39;0.5625;1;132;4;0.28880929522868587;14303;2449;13168;0.5612393998699088;0.03472273452720995
40;0.5625;1;129;4;0.2658255237578566;13995;2453;12877;0.5385163821434031;0.03367898062755137
41;0.5625;1;123;4;0.22784698114861418;14118;2372;13028;0.5248247590323349;0.03248175547864818
42;0.5625;1;126;4;0.1408402364039481;14406;2486;13247;0.5456516428758917;0.03346220593290624
43;0.5625;1;139;4;0.2149092686450122;14695;2512;13525;0.5602254002215487;0.033572533776322966
44;0.5625;1;129;4;0.2006555872475095;14664;2450;13538;0.5499056810349023;0.03508783996341961
45;0.5625;1;126;4;0.14235001140827505;14378;2443;13276;0.5452486861964444;0.030558022729378086
46;0.5625;1;134;3;0.13435001140827504;14627;2444;13516;0.5445794704761063;0.03210817950080226
47;0.5625;1;133;5;0.22139949364068526;14539;2425;13390;0.5465347794995851;0.033296140002469624
48;0.5625;1;130;4;0.18541554316992886;14219;2366;13155;0.5502358138209078;0.03245771713109381
49;0.5625;1;130;4;0.17285955443091405;14401;2344;13349;0.5445856241277075;0.038465367370068476
50;0.5625;1;129;4;0.2402956067910253;14491;2514;13355;0.5511696707294378;0.03280168829790529
51;0.5625;1;127;5;0.178369329435241;14804;2476;13713;0.549806145834211;0.03462230118001656
52;0.5625;1;134;4;0.22842796925952077;14773;2507;13610;0.5415481216900057;0.03338732462484437
