gen;fitness;n_species;p_isomorphisms;unique_fitness;entropy;total_gen_markers;active_gen_markers;inactive_gen_markers;avg_delta;std_delta
0;78.41035976588905;500;297;12;0.42728679769588584;77812;4554;76222;0.7804472041906885;0.010645725362550146
1;61.23644833027507;308;330;20;0.5245692460645088;71071;4874;69421;0.7696951606847627;0.0277631291472614
2;61.23644833027507;191;357;19;0.593177516742974;58555;5148;56940;0.7437647423421155;0.034008161765566335
3;61.23644833027507;84;362;25;0.7664149791901379;48143;4861;46764;0.7283467939889576;0.04455051964851537
4;61.23644833027507;31;381;23;0.748678816739516;42862;4989;41566;0.7150532272282296;0.06747357704672678
5;61.23644833027507;18;361;28;0.8779504989462121;39030;4965;37820;0.6716614550427955;0.06843744873249759
6;61.23644833027507;25;381;25;0.9873460882493333;36253;4890;34960;0.7047067371898127;0.055264163441384496
7;61.23644833027507;14;364;32;0.9770136827218001;34186;4759;32978;0.6467271770188306;0.0594973797012203
8;61.23644833027507;6;377;35;1.1334941567912478;33098;4805;31860;0.6202311889690337;0.0526499799472473
9;61.23644833027507;5;367;36;1.1707667898856529;31679;4531;30486;0.6376519663789442;0.055598721079760875
10;61.23644833027507;6;374;27;1.047652976287866;31785;4416;30738;0.6339849768105541;0.06313401235570149
11;61.23644833027507;6;368;26;0.8789511980392731;31309;4323;30270;0.6215922958495703;0.05900625660957275
12;61.23644833027507;5;376;28;1.1025619011784624;31191;4521;30077;0.6045652277289091;0.05237965486894579
13;61.23644833027507;5;369;35;1.0352072972807473;31079;4481;29972;0.6074348949161033;0.0483004729790618
14;61.23644833027507;5;393;40;1.2339640982959483;30805;4451;29682;0.6012035269880894;0.05074966080242782
15;61.23644833027507;5;377;36;1.255407515400893;31592;4537;30485;0.6080816115723114;0.05160796588273491
16;61.23644833027507;5;379;32;1.1491081751856784;31276;4480;30159;0.6252837229674209;0.05351086105843003
17;61.23644833027507;5;382;30;0.9744074147458397;31544;4452;30434;0.6292763798223302;0.05246215879682236
18;61.23644833027507;4;371;33;1.0569630203519735;30795;4553;29680;0.6264916954175348;0.04398407662068403
19;61.23644833027507;4;367;28;0.9083551744811664;30620;4605;29480;0.6154235315752655;0.045203133751802106
20;61.23644833027507;4;362;37;1.0132971016219525;31133;4626;29914;0.6091984381704072;0.04454743562715972
21;61.23644833027507;4;360;37;1.2690893456653076;30571;4474;29467;0.6056605580358432;0.04019342467675011
22;61.23644833027507;4;371;33;0.9809430120354284;30333;4326;29271;0.6106366932043126;0.04809851458046786
23;61.23644833027507;4;364;32;1.0044656782469286;30295;4305;29254;0.6134929598420603;0.04841698791253561
24;61.23644833027507;3;368;32;1.1910278262874068;29951;4360;28890;0.6016308382191338;0.0329827607633144
25;61.23644833027507;3;380;33;1.0148332203388661;29819;4430;28773;0.6094967972723508;0.03812501427685612
26;44.91528157282644;3;372;33;0.9658722400410757;30100;4405;28982;0.6462759713882538;0.04362886644856525
27;44.91528157282644;2;356;35;1.1555664069274638;29539;4361;28481;0.6046973953955;0.02959858373015735
28;44.91528157282644;2;354;29;0.9587175075169269;29192;4397;28159;0.6306224791290703;0.042393119343330135
29;44.91528157282644;2;350;32;1.0754242882839489;28988;4444;27938;0.5953924626039836;0.033371699398674244
