gen;fitness;n_species;p_isomorphisms;unique_fitness;entropy;total_gen_markers;active_gen_markers;inactive_gen_markers;avg_delta;std_delta
0;44.96960444368978;17;298;20;0.38950592459846234;38862;3845;37262;0.7964619885441596;0.026242909304278632
1;44.96960444368978;9;311;19;0.3488983606984065;38946;3970;37263;0.7817487235688693;0.024019201052585544
2;44.96960444368978;8;273;28;0.43874606096806273;37915;3445;36536;0.764179580336397;0.04148801527159327
3;39.112752650252276;7;256;19;0.3077242727189045;36976;3031;35798;0.7563609340610682;0.03587885849770907
4;39.112752650252276;4;216;17;0.32905629332489106;35870;2431;34971;0.7287088685475791;0.037242477161404205
5;39.112752650252276;2;197;16;0.25262975569854657;35445;2022;34689;0.7347995449445617;0.028875657436796296
6;39.112752650252276;2;148;17;0.26647706513948255;35659;1726;35053;0.7143328066639746;0.04048491914511383
7;39.112752650252276;4;158;17;0.2611476957666015;36188;1704;35569;0.7214642873374953;0.030354924383337454
8;39.112752650252276;2;161;19;0.3443635321147772;36403;1806;35743;0.7341339087397986;0.026617020991748026
9;38.440519021980464;3;152;21;0.3614943020299137;36424;1785;35767;0.7210370053960893;0.03099927252312751
10;38.440519021980464;2;157;14;0.22702518364436558;36407;1732;35782;0.7154936004764157;0.0417463252709041
11;38.440519021980464;1;170;14;0.2111242169374044;36013;1669;35458;0.7049801950974772;0.027937188991582682
12;38.440519021980464;2;154;21;0.3637589645364043;36305;1699;35685;0.7220757220939803;0.03550897578360474
13;35.207824341218426;2;142;18;0.2611058517866351;35585;1485;35078;0.7275894462744289;0.024777296541250136
14;35.207824341218426;1;134;17;0.24250069698464766;35332;1356;34893;0.7174132282071497;0.026088476967902327
15;35.207824341218426;1;136;12;0.23910585178663507;34748;1305;34321;0.70358966624904;0.02484118567388084
16;35.207824341218426;2;142;14;0.16620918153134104;34704;1358;34283;0.7216970788561166;0.025329586640765584
17;35.207824341218426;1;139;8;0.13343290427145912;34284;1287;33885;0.7048273248663711;0.029530092631788525
18;35.207824341218426;1;127;13;0.2098791044395679;34085;1159;33711;0.6866837105922985;0.030082718619852237
